agility_penalty,algorithm_nodes,blast_radius,calibrated_probability_valid,calibrated_urgency_probability,criticality,data_lifetime_known,data_lifetime_years,entity_type,epistemic_confidence,evidence_ids,exposure,feasibility_agility,feasibility_known,hndl_urgency,impact_assessment_complete,impact_lower_blast_radius,impact_lower_criticality,impact_lower_exposure,impact_lower_hndl_urgency,impact_lower_quantum_vulnerability,impact_upper_blast_radius,impact_upper_criticality,impact_upper_exposure,impact_upper_hndl_urgency,impact_upper_quantum_vulnerability,method,migration_time_known,migration_time_years,missing_impact_factors,node_id,pareto_front,policy_tier,policy_tier_confirmed,policy_tier_lower_bound,policy_tier_upper_bound,primary_rank,primary_rank_score,quantum_vulnerability,rank_aggregation_score,ranking_policy,service_contexts,urgency,verification_required,weighted_baseline_score
0.5,"[""node:algorithm:9d4ea0a009b3fcf4""]",0,False,0.1285159648,0,False,0,certificate,0.9409,"[""pki:claim:005""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:certificate:e572f7763b0712ce,1,1,False,1,3,11,0.6774193548,1,0.3419354839,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.6774193548,True,0.32
0.5,"[""node:algorithm:697e1de6f9900a62""]",0,False,0.1285159648,0,False,0,software_component,0.0892078161,"[""code:claim:007""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:software_component:423be13f5f8a0b40,1,1,False,1,3,12,0.6451612903,1,0.9096774194,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.6451612903,True,0.32
0.5,"[""node:algorithm:697e1de6f9900a62""]",0,False,0.1285159648,0,False,0,software_component,0.7744,"[""code:claim:004""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:software_component:c19b349eef31b0b9,1,1,False,1,3,13,0.6129032258,1,0.9419354839,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:ec719be8404c1e5e""]",0.6129032258,True,0.32
0.5,"[""node:algorithm:348c3d994440b54f""]",0,False,0.1285159648,0,False,0,software_component,0.7744,"[""code:claim:006""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:software_component:ed0b43f5ec9a08fd,1,1,False,1,3,14,0.5806451613,1,0.9741935484,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:68994ec47e9af4c8""]",0.5806451613,True,0.32
0.5,"[""node:algorithm:c820c1403b099412""]",0,False,0.1987453821,0,False,0,endpoint,0.9604,"[""tls:claim:004""]",0.2,0.5,False,0.1,False,0,0,0.2,0,1,0,1,0.2,1,1,source_union,False,1,"[""criticality"",""hndl_urgency""]",node:endpoint:3ca1d27d409c2fb7,2,1,False,1,3,15,0.5483870968,1,0.3032258065,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.5483870968,True,0.35
0.5,[],0,False,0.0013666082,0,False,0,pipeline,0.455,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:pipeline:2fa1cf1cf838f319,1,0,False,0,3,16,0.5161290323,0,0.5419354839,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:066693d824bcc67d""]",0.5161290323,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,pipeline,0.455,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:pipeline:c6a7df072f0fa654,1,0,False,0,3,17,0.4838709677,0,0.5741935484,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:47142793615a09ed""]",0.4838709677,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.455,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:066693d824bcc67d,1,0,False,0,3,18,0.4516129032,0,0.6064516129,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:066693d824bcc67d""]",0.4516129032,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.455,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:47142793615a09ed,1,0,False,0,3,19,0.4193548387,0,0.6516129032,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:47142793615a09ed""]",0.4193548387,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.43,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:669092adb4e15a82,1,0,False,0,3,20,0.3870967742,0,0.6967741935,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:669092adb4e15a82""]",0.3870967742,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.44,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:68994ec47e9af4c8,1,0,False,0,3,21,0.3548387097,0,0.7290322581,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:68994ec47e9af4c8""]",0.3548387097,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.44,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:e703056d4046980b,1,0,False,0,3,22,0.3225806452,0,0.8193548387,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:e703056d4046980b""]",0.3225806452,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.44,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:ec719be8404c1e5e,1,0,False,0,3,23,0.2903225806,0,0.8516129032,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:ec719be8404c1e5e""]",0.2903225806,True,0.05
0.55,[],0.2,False,0.0959140887,0.98,True,15,endpoint,0.47,[],0.2,0.45,True,0,False,0.2,0.98,0.2,0,0,0.2,0.98,0.2,1,1,source_union,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:endpoint:765988059bc59d24,1,0,False,0,3,24,0.2580645161,0,0.3806451613,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:cccff3cc8d45f390""]",0.2580645161,True,0.301
0.55,[],0.2,False,0.0959140887,0.98,True,15,service,0.47,[],0.2,0.45,True,0,False,0.2,0.98,0.2,0,0,0.2,0.98,0.2,1,1,source_union,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:cccff3cc8d45f390,1,0,False,0,3,25,0.2258064516,0,0.5870967742,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:cccff3cc8d45f390""]",0.2258064516,True,0.301
0.3,[],0.1,False,0.1788509603,0.95,True,12,service,0.47,[],0.75,0.7,True,0,False,0.1,0.95,0.75,0,0,0.1,0.95,0.75,1,1,source_union,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:1c2fb16b01a74844,1,0,False,0,3,26,0.1935483871,0,0.4967741935,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:1c2fb16b01a74844""]",0.1935483871,True,0.3425
0.35,[],0.2,False,0.1385388242,0.9,True,8,service,0.47,[],0.6,0.65,True,0,False,0.2,0.9,0.6,0,0,0.2,0.9,0.6,1,1,source_union,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:614631343927692e,1,0,False,0,3,27,0.1612903226,0,0.5225806452,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:614631343927692e""]",0.1612903226,True,0.325
0.75,[],0,False,0.2029181387,0.97,True,20,endpoint,0.47,[],0.55,0.25,True,0,False,0,0.97,0.55,0,0,0,0.97,0.55,1,1,source_union,True,3,"[""hndl_urgency"",""quantum_vulnerability""]",node:endpoint:9ecc622d77041544,2,0,False,0,3,28,0.1290322581,0,0.2967741935,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:cec65275a6d12b00""]",0.1290322581,True,0.3515
0.75,[],0,False,0.2029181387,0.97,True,20,service,0.47,[],0.55,0.25,True,0,False,0,0.97,0.55,0,0,0,0.97,0.55,1,1,source_union,True,3,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:cec65275a6d12b00,2,0,False,0,3,29,0.0967741935,0,0.5419354839,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:cec65275a6d12b00""]",0.0967741935,True,0.3515
0.25,[],0,False,0.1605489438,0.8,True,2,endpoint,0.47,[],1,0.75,True,0,False,0,0.8,1,0,0,0,0.8,1,1,1,source_union,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:endpoint:f93877eb13f67419,2,0,False,0,3,30,0.064516129,0,0.3870967742,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:749813259fe97cdd""]",0.064516129,True,0.335
0.25,[],0,False,0.1605489438,0.8,True,2,service,0.47,[],1,0.75,True,0,False,0,0.8,1,0,0,0,0.8,1,1,1,source_union,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:749813259fe97cdd,2,0,False,0,3,31,0.0322580645,0,0.6,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:749813259fe97cdd""]",0.0322580645,True,0.335
0.5,"[""node:algorithm:54c437165e9a6405""]",0,False,0.0027536539,0,False,0,software_component,0.7744,"[""code:claim:002""]",0,0.5,False,0.015,False,0,0,0,0,0.15,0,1,1,1,0.15,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:software_component:37255be9d08f85bd,1,0,True,0,0,32,0,0.15,0.6967741935,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:e703056d4046980b""]",0,False,0.0905
